COMMAND.TOKEN.TOINV.FAILED,&cNo space in inventory to add the item to.,&c itemを追加する、inventoryの容量がありません。
COMMAND.TOKEN.NICKNAME.DESCRIPTION,Add a nickname to a token for command usages.,コマンド入力のために、tokenのnicknameを設定する。
COMMAND.TOKEN.NICKNAME.SUCCESS,&aToken nickname added.,&aTokenにnicknameが追加されました。
COMMAND.TOKEN.NICKNAME.DUPLICATE,&cToken nickname already exists.,&cそのtokenには、同じnicknameがすでに使われています。
COMMAND.TOKEN.NICKNAME.HAS,&cThe token already has the nickname.,&cそのTokenは、すでにnicknameを持っています。
COMMAND.TOKEN.ADDPERM.DESCRIPTION,Add a permission to a token by referencing the token's id.,tokenのidを参照して、permissionを追加する。
COMMAND.TOKEN.ADDPERM.PERMADDED,&aPermission added to token.,&aTokenにpermissionが追加されました。
COMMAND.TOKEN.ADDPERM.PERMREJECTED,&cPermission is blacklisted for tokens.,&cPermissionがブラックリストされ、tokenに追加できませんでした。
COMMAND.TOKEN.ADDPERM.DUPLICATEPERM,&cPermission already on token.,&cPermissionはすでに追加されています。
COMMAND.TOKEN.REVOKEPERM.DESCRIPTION,Remove a permission from a token by referencing the token's id.,tokenのidを参照して、permissionを削除する。
COMMAND.TOKEN.REVOKEPERM.PERMREVOKED,&aPermission removed from token.,&atokenからpermissionを削除されました。
COMMAND.TOKEN.REVOKEPERM.PERMNOTONTOKEN,&cPermission not found on token.,&ctokenのpermissionが見つかりませんでした。
COMMAND.TOKEN.NOSUCHTOKEN,&cToken not found.,&cTokenが見つかりませんでした。
COMMAND.TOKEN.NOHELDITEM,&cMust hold an item to use as a token.,&cTokenとして使用するには、itemに紐づいている必要があります。
COMMAND.TRADE.DESCRIPTION,Show help for trade sub-commands.,サブコマンドを表示する。
COMMAND.TRADE.INVITE.DESCRIPTION,Invite a player to trade tokens.,tokenの取引にplayerを招待する。
COMMAND.TRADE.ACCEPT.DESCRIPTION,Accept another player's trade invite.,他playerからの招待を承認する。
COMMAND.TRADE.DECLINE.DESCRIPTION,Decline another player's trade invite.,他playerからの招待を拒否する。
COMMAND.TRADE.NOOPENINVITE,&cNo open trade invite from &6%s,&c &6%sから受けている招待はありません。
COMMAND.TRADE.DECLINED.SENDER,&aYou have declined &6%s's &atrade invite.,&a &6%sからの&a取引招待を拒否しました。
COMMAND.TRADE.DECLINED.TARGET,&6%s &chas declined your trade invite.,&6%s &cは取引を拒否しました。
COMMAND.TRADE.ALREADYINVITED,&cYou have already invited &6%s &cto trade.,&c &6%sは、すでに取引に招待されています。
COMMAND.TRADE.WANTSTOTRADE,&6%s &awants to trade with you.,&6%s &aは、あなたと取引したがっています。
COMMAND.TRADE.INVITESENT,&aTrade invite sent to &6%s!,&a取引の招待が、&6%sへ送られました!
COMMAND.TRADE.INVITEDTOTRADE,&6%s &7has invited you to trade.,&6%s &7が、あなたを取引に招待しました。
COMMAND.TRADE.CONFIRM.ACTION,&6Please confirm the trade in your wallet app.,&6Walletアプリで、取引を承認してください。
COMMAND.TRADE.CONFIRM.WAIT,&6Please wait while the other player confirms the trade.,&6他のplayerが取引を承認するまで、しばらくお待ちください。
COMMAND.TRADE.COMPLETE,&6Your trade is complete!,&6取引が完了しました!
COMMAND.UNLINK.DESCRIPTION,Removes link between wallet and player account.,Walletとplayer accountのリンクを削除する。
COMMAND.UNLINK.SUCCESS,&aThe wallet has been unlinked from your account!,&aあなたのaccountから、walletのリンクが解除されました。
COMMAND.WALLET.DESCRIPTION,"Open your wallet inventory to view, check out, and return items.",Walletを開いて、itemの確認・取引・返却をしてください。
HINT.LINK,&cType &6'/enj link' &cfor instructions on how to link your Enjin Wallet.,&c&6'/enj link'をタイプすると、&cEnjin Walletとリンクさせる方法を確認できます。
IDENTITY.NOTLOADED,&cYour player data is loading. Try again momentarily.,&cplayerのdataをロードしています。しばらくしてからもう一度お試しください。
ERRORS.EXCEPTION,&cERROR: &7%s,&cERROR: &7%s
ERRORS.CHOOSEOTHERPLAYER,&cYou must specify a player other than yourself.,&c自分以外のplayerを選択してください。
ERRORS.PLAYERNOTONLINE,&6%s &cis not online.,&6%s &cisはオンラインでありません。
MISC.NEWLINE,,
WALLET.NOTLINKED.SELF,&cYou have not linked a wallet to your identity.,&cwalletがidentityにリンクされていません。
WALLET.NOTLINKED.OTHER,&6%s &chas not linked a wallet.,walletが&6%s &cにリンクされていません。
WALLET.ALLOWANCENOTSET,&cYou must confirm the approve request in your wallet before you can send or trade tokens.,&ctokensを取引する前に、walletでrequestを承認する必要があります。
